Genre,Track Name,Track ID,Popularity,Loudness,Tempo,Duration_ms,Energy,Key,Instrumentalness,Speechiness,Valence,Danceability
soul,You Know I'm No Good,0u8ekDfiPVBsju2LBLvDvI,2,-3.607,103.383,256947,0.806,9,0.00428,0.0309,0.734,0.705
soul,Easy,1jIk5dD7HEtBryaICbAlsm,2,-9.413,133.203,257653,0.506,10,0.00865,0.0293,0.329,0.6
soul,Your Song,2WAO1qTCK2SUef8c3GiXeF,41,-9.21,130.624,393013,0.702,3,0.0,0.042,0.666,0.387
soul,Didn't I Blow Your Mind This Time,75D5cH21X8jAVdRKuUR70B,3,-10.266,140.6,200933,0.455,9,8.43e-06,0.0281,0.283,0.535
soul,Only You,1zoSB48r32OS6MSthCa2Bn,1,-9.435,80.054,159867,0.283,3,0.0,0.0336,0.316,0.49
soul,You Send Me,5aivQ5CkXXHJoMLy0o92HL,57,-10.13,96.77,162467,0.254,4,0.0,0.0302,0.472,0.577
soul,Get Ready,5OJO7kNqxUWQgYpRkz8PMX,1,-11.009,137.064,156533,0.671,2,0.0,0.0478,0.898,0.586
soul,Mercy Mercy Me (The Ecology),5LDTnh9Bnzpghb1si4b2BI,56,-8.241,93.423,196507,0.775,11,0.366,0.0394,0.439,0.495
soul,So Gone [What My Mind Says] - feat. Paul Wall,4nKyVhU0VT8pmbnaKQzNOb,46,-8.426,120.039,279627,0.5,7,0.0,0.0669,0.466,0.746
soul,Sir Duke,2udw7RDkldLFIPG9WYdVtT,11,-9.766,106.938,232760,0.568,6,0.0,0.0672,0.952,0.588
soul,Sunday Kind Of Love,3vblUuEXmXYsFEZkFLIV4x,0,-12.959,80.549,198773,0.238,2,0.0,0.0362,0.367,0.26
soul,The Snake,338Sl7svvkz6ihfAYn1kvI,51,-9.396,147.883,209947,0.66,9,0.0,0.0435,0.926,0.519
soul,Private Number,5sRQuVIMph2iQrg3wiw4Xj,0,-12.82,102.663,158480,0.281,9,0.0,0.0259,0.581,0.55
soul,Stay With You,51l8jiqsGYCiKUJBLXJvA9,2,-12.586,124.401,228973,0.343,9,5.3e-06,0.0629,0.198,0.693
soul,Hit the Road Jack,0En3slZ6QLHoJlBvRbIEOz,1,-8.351,171.999,117817,0.765,8,0.0,0.127,0.962,0.608
soul,Another Saturday Night,2SefQK3rXHPAmF9w0Yk3Uv,0,-7.716,123.133,160000,0.658,9,0.0,0.0523,0.97,0.783
soul,My Girl,0Vpswx5knuuXW8HmNK1LrT,5,-6.27,104.826,176067,0.512,7,0.0,0.0427,0.565,0.592
soul,Cissy Strut,7b8s4Z0abQQ4x4jpct4GjR,56,-11.993,175.921,185227,0.799,0,0.732,0.097,0.709,0.521
soul,Aint No Mountain High Enough,3CCDNNt89mosrAkSseS2GQ,54,-4.427,199.364,209667,0.853,0,0.00155,0.0864,0.591,0.308
soul,Fantasy - Single Version,3YcusdF0VAb25wLvmvJDJ6,13,-9.448,89.018,226213,0.714,4,0.0212,0.0617,0.69,0.666
soul,Between the Sheets,53HL9X1ZFXUvN8OS7HsHCX,0,-15.513,83.839,338133,0.31,9,1.62e-06,0.0957,0.561,0.718
soul,I Second That Emotion,2f9HNN1AnSoBiW2aObROr3,5,-8.092,95.818,166453,0.649,2,0.0,0.0331,0.773,0.655
soul,Stand by Me,7jmHyHMEqm9MJWiMAneF05,61,-12.326,119.136,175493,0.232,9,4.95e-06,0.0318,0.673,0.632
soul,Endless Love,4GBPZmnLHEMdthyo2RDolF,56,-10.108,93.511,265613,0.338,10,0.00042,0.0252,0.215,0.437
soul,Isn't She Lovely - Edit,6wb2lSlROA3HYro4zKVt02,1,-8.958,118.742,199387,0.683,1,6.12e-05,0.0472,0.903,0.75
soul,(I Can't Get No) Satisfaction,1klqBqLXdUN6ilIhtOAYtm,44,-7.934,146.537,164653,0.729,4,0.0169,0.114,0.867,0.772
soul,The Way,49aUxrufliNDGj7MTm7pNU,55,-9.712,140.418,255733,0.402,1,0.0113,0.0316,0.453,0.717
soul,How Sweet It Is (To Be Loved By You),3V5vrRmjNj4MssxW8cEJov,49,-6.616,110.352,180933,0.587,0,0.0,0.0317,0.905,0.642
soul,Back Stabbers,50H9JNoKqPMDQazo1BEv0J,40,-7.473,124.173,184107,0.837,0,2.56e-06,0.0389,0.932,0.742
soul,Where Did Our Love Go,18ltaDrNPGhcJkzzXvJoeM,1,-7.87,134.9,151853,0.566,0,1.25e-06,0.0402,0.786,0.542
soul,Moment Of Truth,1fotoYONO343JjbC8XvPSl,56,-5.282,90.215,247333,0.819,6,0.0,0.256,0.594,0.532
soul,Love And Happiness,13FkFPnKX1eC2V3nwSy5YB,2,-10.981,99.821,303533,0.434,8,0.00602,0.164,0.753,0.821
soul,Baby Love - Juke Box Single Version,5uM9zdUz8PpYJME9wZCM4W,8,-6.524,135.821,156333,0.698,2,0.0,0.0365,0.649,0.594
soul,Don't Sweat The Technique,48ZUwXrEOhaXLCxvmRYhZv,53,-8.443,105.848,262800,0.89,4,0.00171,0.158,0.809,0.737
soul,Feel Like Makin' Love,5ZbY8J67Qsv6Kko2tZOf5Z,1,-9.511,87.359,382333,0.201,0,0.487,0.15,0.519,0.913
soul,Everyday People,7lL2lMWNtzOcf5HnEudNgn,63,-8.203,114.58,139507,0.619,7,0.0151,0.0294,0.774,0.813
soul,Get Down On It,0mLAgHQP1BOkoHhDu622BQ,5,-6.366,110.842,213427,0.646,7,3.19e-05,0.0668,0.966,0.889
soul,Please Mr. Postman - Single Version / Mono,6sarL3JP6Ur6V9VYGuovQq,0,-7.009,121.406,147400,0.705,2,0.0,0.0315,0.962,0.796
soul,It's All Right,4NiKQDXKBHuFioxx3x4lSy,23,-7.804,82.365,167866,0.557,1,0.0,0.233,0.624,0.449
soul,Lovely Day,5pKvHoHL75csBTMxfv4AzK,2,-9.117,97.968,249253,0.598,9,0.00176,0.0348,0.764,0.691
soul,Family Affair,5q4I6I0ytvTKuYe1Fquxnx,5,-3.879,92.889,265867,0.551,8,2.61e-05,0.0455,0.967,0.914
soul,In the Midnight Hour,78eSeO2ExsR4sLUHtdBCFm,49,-8.63,111.919,157160,0.444,4,3.69e-06,0.0403,0.849,0.75
soul,Stand By Me,2XqTTDg835sjCyyFEvhYyr,2,-16.998,119.743,182533,0.156,9,0.000103,0.0376,0.658,0.642
soul,I've Got Dreams to Remember,4Ym0HjYfgEaUgjI3WuDqMK,49,-13.15,141.75,195867,0.277,9,0.0,0.0279,0.402,0.389
soul,Lady Marmalade,3GGcwG519BTMdvMeFy7meT,56,-11.034,117.956,235267,0.652,2,0.0,0.0499,0.947,0.571
soul,Brick House,5vykEbQzN5BnF57Pt3zR0A,23,-5.613,107.774,206800,0.892,4,0.004,0.0646,0.675,0.83
soul,Try Me,31usEzDUXeGWAheRaCeEaD,56,-12.735,102.08,149560,0.265,0,0.0,0.0293,0.647,0.683
soul,Can’t Get Enough Of Your Love Babe,1k7Vaz8njTPyofg7I9VKvh,1,-6.25,111.935,269827,0.79,5,4.37e-05,0.0591,0.778,0.733
soul,You Can't Hurry Love,2mTjtdoxpffwa5rXVyZZaS,54,-9.835,194.95,161613,0.708,10,0.0,0.0977,0.542,0.46
soul,It's The Same Old Song - Single Version / Mono,1h4rkW5vlG8JnvEUeIBoXl,51,-3.597,126.275,166533,0.849,2,0.0,0.0314,0.993,0.705
soul,A Change Is Gonna Come,3aNxoS85gPgXzaVMQ6N5ui,43,-7.848,137.407,215040,0.311,10,0.134,0.028,0.148,0.661
soul,Just Friends (Sunny),6y7JGli1CNRmvERJitUern,55,-7.561,95.018,251427,0.376,0,0.0,0.204,0.554,0.754
soul,I Wanna Know,6ctr1K7KzKErxbfGAynL8A,57,-5.919,136.057,296800,0.485,6,1.35e-05,0.0376,0.581,0.724
soul,You See The Trouble With Me,3GEj6FROUPHJ1VycoPqalW,0,-10.987,114.934,209240,0.701,8,0.0161,0.029,0.758,0.683
soul,People Get Ready - Single Version,1MlXd4giftxXZgeMItb3PQ,0,-15.978,143.346,157480,0.227,1,0.000242,0.0414,0.37,0.423
soul,Lady,2T6gVrosnbyaSGKXqsbi8I,3,-11.834,84.898,346267,0.364,8,0.0255,0.089,0.723,0.815
soul,"Reach Out, I'll Be There",2TARjNaeT3ImhWvSOcDw92,2,-3.468,119.566,182067,0.79,3,0.0,0.0322,0.73,0.622
soul,Just My Imagination (Running Away With Me),3gbwcu7E9ACpJsLm7vEpuN,1,-14.307,91.447,233373,0.238,0,0.104,0.0271,0.432,0.442
soul,Some Unholy War,3peN8JI1cmaioZOqItFsrA,33,-5.021,176.061,141267,0.727,9,4.76e-05,0.198,0.441,0.467
soul,The Fap Song,6OuFunl9BOZU8ztBsGudR1,12,-5.327,160.044,141000,0.884,5,0.145,0.0335,0.887,0.667
soul,Rescue Me - Single Version,6PchKwjaU56tU8HcFYhuGv,3,-9.464,122.691,170720,0.548,4,1.3e-05,0.0314,0.964,0.679
soul,ABC,6nzhhT57iQYrbqumru9NNP,4,-10.046,187.712,179973,0.752,8,0.00061,0.0581,0.946,0.559
soul,Pretty Wings - uncut,22NLm3IIR9NLG0cUYtmHMW,58,-10.496,115.561,310520,0.402,9,2.07e-06,0.0668,0.2,0.563
soul,"Hold On, I'm Comin'",6PgVDY8GTkxF3GmhVGPzoB,65,-14.029,106.841,155707,0.338,6,0.038,0.0349,0.912,0.803
soul,"For the Love of You, Pts. 1 & 2",2Qfpqq61LJMcwesAxUtlp4,0,-9.549,102.749,337907,0.408,11,4.57e-05,0.0524,0.695,0.679
soul,If I Could Build My Whole World Around You - Stereo Version,4kDfMruJWP3yiINpAP7L3d,0,-8.219,123.29,140213,0.64,1,0.0,0.0578,0.898,0.776
soundtracks,Helicarrier,3Lx9MxBh9VJcJGoh2NQfFF,36,-13.576,59.765,129187,0.42,10,0.909,0.0344,0.0966,0.259
soundtracks,Pure spirits of the forest,0zm9qYB2pkQ9qgnTact6Cc,36,-32.13,97.173,529947,0.0234,0,0.189,0.0375,0.0365,0.128
soundtracks,Raiders March,1YYKKW40noxJ8BNBODnriF,2,-13.002,132.31,305203,0.351,0,0.904,0.0352,0.168,0.422
soundtracks,I Didn't Mean It - Soundtrack Version,6NG0uwFdLTtuQRBdl51CNx,36,-4.473,173.99,212760,0.938,10,0.0,0.0376,0.876,0.458
soundtracks,Reaping Day,19ctRUxcQyNc1NLkJrhaDN,34,-22.596,75.175,95493,0.0742,2,0.956,0.0402,0.034,0.146
soundtracks,Roots and Beginnings,4vJkgZIeyiIdaNgyc7StaC,45,-21.521,81.592,391453,0.134,2,0.912,0.041,0.0374,0.0819
soundtracks,Call Of Duty: MW3,1Gbs2qettmeeUg0GUFLmn7,53,-13.024,98.041,130907,0.392,10,0.783,0.03,0.256,0.437
soundtracks,Finale,63Ul5qgAxlXbtj97gKaAfn,41,-15.199,173.343,262787,0.11,5,0.865,0.0491,0.0282,0.0787
soundtracks,The Heart Asks Pleasure First / The Promise - Edit,2Yjv7MOdst5y6fFsq4cKOL,57,-14.648,177.108,191867,0.276,9,0.92,0.0293,0.231,0.208
soundtracks,The Battle,1ze3GTOVgAG5xLVrvcEoUS,54,-11.933,118.817,428200,0.563,0,0.924,0.0502,0.141,0.238
soundtracks,Opening Titles,4y0Lt1KOuyhKGkGKFZjSlS,51,-13.932,155.822,205333,0.401,2,0.768,0.0375,0.0974,0.303
soundtracks,Gollum's Villainy,0jzqTb61D0L4D90Fk1j0XL,41,-25.126,80.789,130133,0.0301,9,0.0642,0.0419,0.0353,0.0906
soundtracks,"Climbing up ""Iknimaya - The Path to Heaven""",15KqdThHtueKDitVDzKNkF,47,-22.687,90.493,198080,0.296,9,0.905,0.0461,0.0375,0.104
soundtracks,Just A Game,3u5qIXQJxefwJ67ZseBXPn,31,-11.736,144.159,241267,0.212,5,0.000509,0.0278,0.141,0.524
soundtracks,Arena,2aUDpZRSit5Zg2R6L5r6dW,45,-13.562,100.058,93227,0.423,1,0.994,0.0348,0.0859,0.334
soundtracks,Flight from Edoras,5STHdwONXZ4Bn28HcUVbey,44,-20.756,78.302,138507,0.0412,2,0.903,0.0393,0.0638,0.161
soundtracks,South of Heaven’s Chanting Mermaids,6SJng26JY5AC65KlKKpuWO,21,-21.917,110.989,348613,0.314,9,0.885,0.0308,0.396,0.769
soundtracks,Radical Notion,7G799Mcsbvfn5TSWZ7u7gI,46,-22.375,168.017,222947,0.21,8,0.85,0.047,0.038,0.176
soundtracks,Imperial Attack,1bPYBwpxQKWQIUkOnGOrkD,0,-12.817,83.689,402907,0.228,7,0.919,0.0352,0.0378,0.18
soundtracks,Lover Is Childlike,4PEQvt9g7l8MmNVh4tb7Hh,31,-14.861,123.903,255720,0.304,2,0.146,0.0308,0.308,0.557
soundtracks,The Avengers,5SXsXjVJCWeJuf7FHvgBYR,66,-8.188,118.985,123360,0.553,7,0.673,0.0429,0.226,0.25
soundtracks,"The Living Sculptures Of Pemberley - From ""Pride & Prejudice"" Soundtrack",224kUkE8bXyMc7oAN2NGlk,49,-28.395,75.221,181107,0.0132,3,0.634,0.0404,0.034,0.0701
soundtracks,A Coronal of Silver and Gold,4XBjG0TN3iK2WKmz71GsmH,41,-18.042,82.371,507293,0.148,4,0.926,0.0374,0.0353,0.0809
soundtracks,A Promise,0tXYcptTvLtFKGTzZnsd0b,46,-13.828,74.56,214013,0.267,4,0.895,0.0385,0.0383,0.102
soundtracks,The Cove,4TM8yBaF3XCGVqB22VmlFK,40,-26.984,106.315,70973,0.0521,9,0.961,0.0417,0.0771,0.155
soundtracks,Chariots Of Fire,0JKaYO3e4sKgkshtuFqzqB,2,-13.411,136.343,211209,0.379,1,0.355,0.0336,0.051,0.471
soundtracks,We Built Our Own World,1VCBfWtJOGPV3mtGw8mSlW,46,-28.653,67.715,115800,0.0796,7,0.871,0.0402,0.0398,0.151
soundtracks,Eclipse (All Yours) - Bonus Track,66HQU9oXYepnXDse6Cwxxa,31,-7.958,110.055,242338,0.595,0,0.819,0.0258,0.621,0.584
soundtracks,Enquiry,5jMgfRKme0U2nqRhh7Kll8,23,-13.465,156.303,169720,0.461,2,0.839,0.0445,0.161,0.2
soundtracks,Soccent Attack,44MUVdZZk37Dst7HslsicL,38,-14.219,150.023,127467,0.634,2,0.931,0.0508,0.235,0.482
soundtracks,Requiem for a Tower,1r8rG99IneBtqgpUxOBBJt,47,-11.696,78.482,252453,0.555,7,0.932,0.0408,0.218,0.41
soundtracks,"Legends Are Lessons - From ""Brave""/Score",18ETUDvgfFPonyIjOwRFGu,35,-30.064,95.801,246720,0.013,11,0.761,0.0342,0.0667,0.201
soundtracks,Shelob's Lair,51Om1IzCnoRv1gLJSwQdkm,37,-19.168,84.077,533440,0.145,10,0.893,0.0404,0.0326,0.156
soundtracks,Sorrow,41FnNTSyRaEw4m4kaGr7h5,42,-23.052,84.544,86307,0.133,8,0.852,0.0415,0.0433,0.2
soundtracks,"Suite (From ""Robin Hood: Prince of Thieves"")",0CwA0V3YfgmF4b8EohtIgV,26,-12.257,137.615,183213,0.423,5,0.107,0.0427,0.195,0.224
soundtracks,Heart of Courage,4JtvyWkWQTPVcroZf8JJkp,65,-8.126,135.047,117395,0.591,1,0.896,0.0514,0.192,0.403
soundtracks,The Imperial March (Darth Vader's Theme),62HY7V5hRKtfIZ7uCYqYqu,2,-11.345,102.983,182973,0.389,7,0.44,0.0301,0.26,0.566
soundtracks,The Foot of Orthanc,5H1MVcElNau4Odi2inVcsL,42,-23.768,84.001,284987,0.136,2,0.909,0.0362,0.0562,0.142
soundtracks,Destiny,1hx9S1gyjUzDm6QrsEYxL8,28,-19.366,81.428,218653,0.0681,5,0.923,0.0432,0.0343,0.077
soundtracks,Moving On,3x8JiN6t8qRzKjt3pGgsM1,0,-18.911,113.5,474507,0.0389,2,0.797,0.0492,0.0361,0.202
soundtracks,The Palantír,5j88egIxPmPOwOIiPKisWl,41,-16.625,77.401,190120,0.308,10,0.813,0.0765,0.0356,0.181
soundtracks,Blade Runner - End Titles,1u1ATklwZesAvq1whHsI8Z,52,-15.734,113.108,279373,0.655,5,0.96,0.0363,0.149,0.441
soundtracks,Outlands,1YCO0AUl7FJyY0UsDIWUVo,45,-16.077,113.165,162480,0.449,0,0.688,0.0382,0.172,0.571
soundtracks,A Narnia Lullaby,03pWkKJjo8ATe0z4SWGzyd,50,-16.718,91.125,72880,0.174,5,0.843,0.15,0.0322,0.231
soundtracks,Elder Scrolls: Oblivion,7aENwq13lwx4TLLNRDxr5P,47,-15.153,169.858,112762,0.229,2,0.927,0.0351,0.163,0.25
soundtracks,Pas si simple,1msWhAVq9JDhBIlnw9LsHg,0,-14.402,180.074,112533,0.491,7,0.827,0.0582,0.495,0.386
soundtracks,Any Other Name,3srcCsCjdbsXQKoWLCXFe5,1,-33.19,77.84,245992,0.0116,7,0.963,0.0337,0.0364,0.304
soundtracks,"TRON Legacy (End Titles) - From ""TRON: Legacy""/Score",0mHayzmzEB485RkUCETcCL,49,-9.142,101.974,197827,0.829,1,0.879,0.043,0.0406,0.43
soundtracks,"Only An Act of True Love - From ""Frozen""/Score",7mmB3hzmswPL0pbjZvzgMu,42,-21.097,77.555,65747,0.154,5,0.787,0.0446,0.0395,0.25
soundtracks,Éowyn's Dream,6BEkaQDf8HOBD8woRzSmIH,46,-33.576,59.353,84307,0.0115,9,0.662,0.0412,0.0374,0.241
soundtracks,Quaritch,6WeIcD4dMZde8FVQVVJGMX,32,-21.526,107.497,301253,0.151,1,0.935,0.0538,0.0351,0.201
soundtracks,Hoist the Colours,22KvbVZLVA9aY7zsRWK0fw,47,-23.76,96.232,91080,0.0658,7,0.0,0.0411,0.267,0.407
soundtracks,Blood Ritual,3ai0FOnzj6FK2vuwc31A3W,41,-12.578,181.064,212733,0.361,2,0.943,0.031,0.0391,0.219
soundtracks,Battling The Green Death,37wp4YNJ5XiRwUM4e7z517,40,-6.254,127.574,378547,0.797,2,0.718,0.0634,0.169,0.227
soundtracks,Pan's Labyrinth Lullaby,2rPtGpmfYeGQ0S9s3otPH9,0,-20.375,47.382,112266,0.0856,0,0.0255,0.0413,0.0815,0.32
soundtracks,Dream Within a Dream,7ifWgqspqvPpQWXCfyrho4,47,-14.213,129.292,304320,0.4,2,0.827,0.0364,0.0554,0.283
soundtracks,Suite from Forrest Gump,435vx38BVoUIqSG1VfoJOh,53,-18.36,84.52,394240,0.103,5,0.816,0.0356,0.0448,0.111
soundtracks,Merry's Simple Courage,7BAo5sR1yLe4Y3JZx8sqyO,39,-20.877,96.042,128600,0.0256,11,0.902,0.0403,0.0684,0.155
soundtracks,You Make My Dreams,0293bTPojlkLvyr8ojc74y,4,-5.385,167.263,191480,0.694,5,0.0348,0.062,0.869,0.752
soundtracks,"Sparkling Diamonds - From ""Moulin Rouge"" Soundtrack",4NjiZbZYYo2cSW60VZx0LG,43,-5.709,109.984,172373,0.861,11,2.91e-06,0.183,0.403,0.639
soundtracks,Flynn Lives,2OQS6fFDpJzpDVC6gNzoj5,44,-14.318,108.004,202147,0.278,1,0.646,0.034,0.0421,0.45
soundtracks,Captain America,4V2s08BMEqJWIfa3PcNOpR,50,-10.157,94.672,66227,0.4,5,0.754,0.0306,0.33,0.224
soundtracks,"Darcy's Letter - From ""Pride & Prejudice"" Soundtrack",3Eqaogon7dKnHLIUXuIPbO,47,-25.422,138.625,236027,0.0189,0,0.81,0.0417,0.0398,0.161
soundtracks,Journey to the Line,3bvQ0jV25RWryznubbE3ky,47,-24.487,119.958,561366,0.0923,9,0.92,0.0419,0.0342,0.191
soundtracks,The Journey to the Grey Havens (feat. Sir James Galway),6caCfb9Hg5NlUfXg9nRSnm,47,-29.202,70.318,454520,0.0252,9,0.954,0.0429,0.035,0.0944
soundtracks,Rinzler,2xP7MLAMo06fuhne2M8pXA,46,-14.679,90.017,137640,0.641,9,0.847,0.0448,0.0372,0.498
soundtracks,Will And Elizabeth,2CVPSrJEWFbdtZysiAC9bO,47,-9.252,180.047,128133,0.657,2,0.959,0.0331,0.293,0.465
soundtracks,"The Militia Marches In - From ""Pride & Prejudice"" Soundtrack",377yXtSCXeipzgi5gApfsq,40,-21.292,120.403,56120,0.456,1,0.769,0.138,0.405,0.833
soundtracks,There Goes The Fear,1UgI2iVx2uqG6f1CqvGapu,0,-4.471,109.994,415493,0.976,5,0.0626,0.0551,0.482,0.501
soundtracks,The Black Pearl,6r6wolzRxCSNuY7arMNwMe,51,-14.164,90.25,136280,0.181,2,0.976,0.0298,0.0618,0.313
soundtracks,Parlay,4xqTq5yjI5BNcU8Hkqzxjr,40,-16.157,76.797,130360,0.246,9,0.945,0.0318,0.0713,0.265
spanish,"Y, ¿Si fuera ella?",2IRMK1HdN2a7CsvPwMcxSA,49,-4.967,150.732,323027,0.556,1,0.0,0.0407,0.162,0.428
spanish,La Quiero A Morir,3rsVX2Pd8UkjqF2MAZqeif,65,-3.257,99.672,302320,0.889,4,0.00311,0.0471,0.924,0.725
spanish,19 Dias y 500 Noches - En Directo,3LXFi1Xk9qJsYXYEjDcuVH,61,-6.485,86.472,319053,0.899,4,0.0,0.58,0.552,0.572
spanish,Lento,2NsMwNWumJXCdTg2IZCLZ5,65,-7.426,143.965,239227,0.745,5,3.05e-05,0.0442,0.804,0.762
spanish,Dejaría Todo,5YT1NfgHvrJUhgoHrvD9h7,26,-6.53,143.926,282693,0.747,8,0.0,0.0282,0.65,0.629
spanish,Ritmo Total (Rhythm Divine),0GG6YY9gu97vmVYDcZeaVI,39,-3.737,102.01,208840,0.952,9,0.0,0.17,0.466,0.649
spanish,Ahora Quien - Salsa Version,5A32KQZznC2HSqr9qzTl2N,60,-4.837,85.1,309587,0.632,4,0.0,0.0782,0.687,0.553
spanish,Bendita tu luz - Bachata Version,7lpAjhK1JLF9GnoxQ66wXm,47,-4.16,116.002,257800,0.758,7,0.0,0.0315,0.843,0.831
spanish,Lamento Boliviano,62FQCSvSUSG3m9uajVkvWe,64,-8.172,123.555,223147,0.69,4,0.000657,0.0307,0.676,0.715
spanish,Otra Como Tu,6xPLxzoLEeDohJkT0Nf3ni,60,-6.236,177.85,279627,0.691,1,4.74e-06,0.0315,0.477,0.52
spanish,El Sol No Regresa,1npDfdIgKSiOwtDJJqgeBw,3,-4.057,127.878,228960,0.88,3,0.0,0.0352,0.697,0.615
spanish,Muerte En Hawaii,3kNVYo6BJE9AENxzokM9YC,71,-7.168,79.989,189867,0.588,3,0.0,0.177,0.879,0.675
spanish,Salio El Sol,5rR3EYcEqhnDO2SuBZvPin,0,-5.892,110.002,315293,0.701,4,0.00948,0.0873,0.965,0.887
spanish,I Could Fall In Love,2BIfTo4TpRuWZoebrkQ1oX,48,-10.632,158.003,279000,0.652,1,0.0033,0.0316,0.542,0.537
spanish,Peligro,4HUtXAHjrSSO9VUzEif8vT,0,-3.884,126.935,221000,0.913,9,0.0,0.0341,0.96,0.67
spanish,Me Voy,6fUPhsI7pGxzmKRU6kzKY0,1,-3.845,107.878,187520,0.679,2,0.0,0.0278,0.601,0.575
spanish,Waka Waka (Esto Es Africa) - K-Mix,3XVCXTxYPptsMLwO463btY,0,-4.825,127.006,184120,0.852,9,5.38e-06,0.0425,0.906,0.712
spanish,Sin Documentos,6eOT73H5zfEwTCe1Y0FDCc,2,-2.84,192.392,285093,0.972,7,4.83e-06,0.101,0.839,0.387
spanish,"Te lo agradezco, pero no",67g3Wn5bMFDV4qGICl4u6J,58,-5.959,149.919,277453,0.699,2,0.0,0.105,0.72,0.762
spanish,No Me Queda Más,6wDNRITsP5tBCImheKBTgi,56,-5.878,94.551,190840,0.59,2,0.0,0.061,0.231,0.493
spanish,Mala Gente,4QLPUyOsRUTnoW8h7HFbZX,54,-3.007,95.019,196893,0.852,6,0.0,0.0491,0.922,0.664
spanish,Mi Razón De Ser,5JaMGjY9Ltvo9CFQfmUdYW,71,-5.772,124.953,210493,0.537,2,0.0,0.0286,0.454,0.726
spanish,Y Sin Embargo - En Directo,2PwlT72CyKMN2WzgCS4yUR,51,-6.633,84.446,362907,0.686,7,0.0,0.0376,0.474,0.628
spanish,Tu Cárcel,2ryMBpX3mitNLNuRIgcXvJ,0,-8.438,100.036,211653,0.777,7,0.0,0.0252,0.906,0.817
spanish,Ella Y Yo - Featuring Don Omar,6G4U9avyBNEfP0fAIduev3,74,-7.905,175.924,267787,0.708,9,0.0,0.262,0.717,0.732
spanish,,7DRill2AgyTf9LV7uWAK5E,0,-4.849,96.025,235120,0.944,6,1.33e-06,0.0464,0.963,0.65
spanish,No Importa Que Llueva,437XMj1UkDaiDuby5PFuaD,0,-5.775,103.042,200430,0.857,1,0.0,0.0332,0.772,0.685
spanish,El Perdedor,7xMm4E8NctQ1VxktZBhfX5,0,-5.853,137.95,191480,0.488,8,0.0,0.0506,0.321,0.487
spanish,Amiga mía,73MuQb9jIoryiOig4hDQhT,62,-4.875,144.016,290973,0.703,2,0.0,0.0504,0.402,0.629
spanish,Tu Mirada,5OiZBzuWxhCWML6ntf62cU,0,-8.791,126.999,202000,0.697,8,0.00122,0.0292,0.69,0.719
spanish,Tu Sonrisa,2pPgF067E3mtYhA5paJfcI,53,-2.897,128.923,273053,0.908,9,0.000975,0.0579,0.866,0.794
spanish,El Secreto de las Tortugas - Version 2010,3hlYxsbq75SWlRfN7XR7Ax,63,-5.483,169.954,238440,0.884,1,9.56e-06,0.0457,0.886,0.547
spanish,Entra en Mi Vida,7DUh5iszvXQDhhE0ZEtmUe,67,-8.266,138.015,249973,0.366,0,0.0,0.0311,0.316,0.677
spanish,Obsesion,65H6t1WQBim6q93yM8fEwn,73,-6.912,133.682,254720,0.56,1,0.0,0.0397,0.768,0.804
spanish,Corazón partío,0wQCKR9OFjYu5Kzrk7WivJ,74,-6.731,160.075,343413,0.846,0,4.23e-06,0.0424,0.815,0.648
spanish,"Suerte (Whenever, Wherever)",3TY1PFZXmYeiLcXygB74My,61,-4.766,108.973,194107,0.843,1,0.0,0.0336,0.892,0.767
spanish,Golpes En El Corazon,3TipAivpyYulP8EWxljY4c,0,-10.276,114.494,227960,0.4,11,0.0,0.0324,0.775,0.745
spanish,Entre Dos Aguas,7KKx4INB8LyGUeNXKiqQHK,3,-14.734,103.048,362093,0.634,4,0.872,0.036,0.907,0.45
spanish,La Carcacha,0ob3zPIGXWwg2hyXJNs3Ct,52,-5.635,182.061,196827,0.8,8,0.0,0.0671,0.93,0.696
spanish,Mi Piquito De Oro,5pE9343FahnEMG40rOQKRR,0,-7.044,106.205,130160,0.752,10,2.05e-05,0.0405,0.962,0.688
spanish,Ojos Así,4EDfdYJ7mqXRoWAqzF1PVO,65,-4.902,126.993,235733,0.952,6,0.0,0.0481,0.665,0.717
spanish,La Despedida,44f68Zu5X9gJ44ziVnaYoR,2,-2.134,122.046,202827,0.993,2,0.0548,0.0499,0.972,0.746
spanish,La Paga,2VRArF8Mnmi1dHiHr1DlNE,53,-3.558,100.001,205200,0.779,9,0.0,0.0391,0.978,0.787
spanish,Eres Mi Religión,3NTaEHQg5iVrRRNWlnK4RY,57,-5.583,92.154,327600,0.813,4,2.86e-06,0.0351,0.726,0.629
spanish,No Me Compares,2KJDvMNH6UbQEpUQn3SnMd,0,-5.917,141.949,278640,0.783,5,0.0,0.0517,0.402,0.71
spanish,Magia Negra,0jYNz8DiV93QqzwJcVifP0,0,-3.952,122.037,224907,0.807,1,0.0,0.218,0.358,0.687
spanish,Ahí Estás Tú,1dgFSrqG37FpmlZCmlKmP7,49,-3.594,175.896,329347,0.883,4,0.0947,0.0523,0.352,0.569
spanish,La flaca,1MrZ8hGkUWMmT816wPaMgE,64,-9.068,103.063,261200,0.481,7,5.54e-05,0.0383,0.664,0.871
spanish,Si Tú Te Vas,2L9jPTSCT5K0gkgpXONyMK,2,-5.571,137.368,241000,0.524,11,1.81e-06,0.027,0.248,0.501
